,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
16652,1.164412454,0.089768883,0.652688459,1.530737377,-0.277211732,0.160260304,-0.364588539,0.130149716,2.059719399,-0.467660092,-0.241788127,-3.177110015,-0.507806032,1.798828599,-0.421237998,-0.343909853,0.91226027,-0.352352183,-0.417100623,-0.344600065,-0.438728206,-0.921229066,0.06269672,-0.416111041,0.368377734,-0.50935262,0.013078757,0.011053778,11.88,0
16663,1.121728228,0.120814826,0.94402788,1.688924879,-0.604050771,-0.231884985,-0.35042338,0.084196837,2.005637582,-0.468770624,0.379561343,-2.924879572,-0.579165538,1.829503072,-0.477112321,-0.546475558,1.158521972,-0.58258358,-0.674831573,-0.369502412,-0.394839445,-0.789468276,0.149358937,0.271515253,0.279628462,-0.551712941,0.014840908,0.017610208,9.01,0
16665,-0.888624465,-0.004641355,2.353602351,1.544918773,0.606381707,-0.31481373,0.300794245,-0.278250369,1.757564515,-0.146349898,0.425797716,-3.507053917,-0.764985592,1.368915311,-0.218242026,-1.085773541,1.208634087,-0.347276906,0.197898652,-0.081005748,-0.377484979,-0.442499611,0.231500275,0.268439422,-0.432611109,-0.576793901,-0.326574814,-0.245324131,8.52,0
16667,1.009400675,-1.256933156,1.643618295,-0.632345509,-2.074076695,0.020436283,-1.395073866,0.212396652,4.608728647,-1.919956265,-0.421957999,-1.867626683,0.428046039,0.472983946,-1.278208944,-1.122661133,1.387449343,0.489732351,1.01238426,-0.036507063,-0.030341237,0.542995747,-0.236624713,0.431423416,0.496445583,0.112434194,0.057854421,0.037414724,97.86,0
16670,-0.915716451,1.454992141,1.713153747,0.198562882,-0.364705889,-1.221935375,0.546150229,-0.129041989,1.314301156,-0.04779469,0.983654067,-2.629619883,1.070849652,1.569434799,0.158724053,-0.004735131,0.544336515,-0.223251334,-0.446077382,0.258727036,-0.409834666,-0.769762344,0.083081986,0.816163026,-0.202018609,0.010467566,0.443728784,0.250710791,1.78,0
16676,1.158479759,0.168946502,0.536345053,1.187908406,-0.265546888,-0.076324659,-0.355843694,0.144615047,1.462346216,-0.172760012,2.053059278,-2.736498954,-0.65945968,2.395208407,0.032104836,0.098067182,0.424282271,0.598563858,-0.703531466,-0.355289028,0.016492428,0.263518185,-0.076711423,-0.079402423,0.502827082,-0.270818896,-0.004966098,-0.003371811,0,0
16701,1.200707726,0.297014242,0.755249285,0.760463394,-0.46521117,-0.741102427,-0.137116292,-0.143410213,1.081148985,-0.264101515,2.584873844,-1.469794451,1.668723602,1.916491524,-0.402438915,0.418511739,0.142430953,0.180684534,-0.109387113,-0.137229241,-0.343083087,-0.795585167,0.160681161,0.464914996,0.130340916,0.026135693,-0.060935909,0.004613113,4.49,0
16704,-2.882783279,2.837182248,0.477823728,0.949179693,0.669876983,2.097774613,-2.114551938,-4.803090009,0.07207919,-0.216093872,0.761560575,-1.705220332,1.786258273,2.143606385,-1.336702463,1.600542833,-0.476413496,0.587231292,-1.861351482,1.172687611,-2.680975502,0.474545314,0.220589327,-1.487607045,-0.244367524,-0.377101664,-0.611700678,0.044168316,0.77,0
16707,1.044716184,-0.424799665,-0.312884362,0.495980657,1.564797436,4.07967888,-1.108066754,0.96205658,1.857794425,-0.433532775,0.463840804,-2.34351955,1.708787231,1.334045756,0.043557587,0.593071144,-0.186212393,0.93803107,-0.34604883,0.137181256,-0.023509278,-0.007984649,-0.194528743,0.963615445,0.608214471,-0.27568763,0.025814115,0.039015342,99,0
16715,1.148000428,0.071228077,0.213256789,1.305557579,0.374559827,0.816699297,-0.173817822,0.057633565,1.792273917,-0.552611667,-0.794960944,-2.346484082,1.883910146,1.309262927,-0.581690689,-0.138357788,0.410439528,-0.274378431,-0.05549162,-0.074468674,-0.453093414,-0.956142924,-0.134412766,-1.408212889,0.563935433,-0.456665771,0.017298562,0.013315185,59,0
16719,0.957756811,-0.012066353,0.891782434,1.741955735,-0.521546263,-0.163656386,-0.105017797,-0.049453605,1.703597138,-0.565108386,0.711111086,-1.89411588,1.36485194,1.46522706,-0.678946757,-0.626533718,1.051650346,-0.802808428,-0.715786797,-0.072435882,-0.320688157,-0.675310503,0.050336014,0.316004505,0.313032818,-0.566726217,0.011398219,0.036515914,94.48,0
16719,0.843063192,0.171736014,1.631036286,4.150826957,-0.715233151,0.444617656,-0.478034829,0.113701784,0.76998487,0.665263647,-0.162058329,-2.997004101,1.168545422,1.249106681,-0.875472622,1.170124467,0.044593839,0.412252576,-1.831613623,0.010469839,0.021812265,0.055929049,-0.123744442,0.310257449,0.275526531,0.050871789,-0.018422837,0.05244188,131.23,0
16723,-0.733533291,0.569294931,2.427658201,1.6519559,-0.072604668,1.377615451,-0.228735716,0.543434671,1.732458899,-0.640468386,1.082339304,-1.642656731,0.747873971,0.933956183,-2.690270451,-1.356683113,1.55999153,-0.101243118,1.509156724,0.142540227,-0.481978558,-0.668646957,-0.048874938,-0.375567421,-0.066626072,-0.404638984,0.399705181,0.167328082,27,0
16723,1.181268297,-0.238462195,0.609329623,-0.099918871,-0.473176812,0.037639388,-0.578396378,-0.027145476,1.594987739,-0.461667959,1.702074566,-1.542728511,2.613432691,1.401335415,-0.072381529,0.897746277,-0.297112129,0.975022659,0.183750442,0.093717891,0.051177549,0.348232293,-0.218474342,-0.440243756,0.324171233,1.171861128,-0.09198991,-0.003901262,56.97,0
16724,-1.227680117,-0.092312028,2.70056551,1.740656899,0.085493705,0.900491449,0.611806331,-0.201129278,2.260375983,-0.419557561,-0.01087197,-2.004807397,1.517606946,0.099537417,-2.149206609,-1.684619667,1.528111693,-0.875349653,0.855626446,0.107112863,-0.667874184,-0.570081327,0.471931478,0.018351451,0.095257149,-0.494983115,0.065320704,-0.356355262,99,0
16733,-4.338523435,-2.479978469,-0.414939622,2.598950766,-1.110830622,-0.086663445,0.228573985,0.817911332,0.765818563,-1.452138193,1.803383202,-2.853813778,0.581032909,1.063302434,0.821078536,1.469381225,1.630442417,2.580744324,0.275070836,0.608681336,0.247489336,0.009398345,-0.504994138,-0.108713483,-0.16344622,-0.195424658,0.379018574,-0.61970625,529,0
16740,1.415995149,-0.907739301,-0.301174431,-1.47094106,0.986286103,3.808803159,-1.819839575,0.924005858,1.048866044,0.196246096,0.621011879,-3.119408041,1.882627709,0.851534833,-0.196680737,1.478327415,0.541627173,-0.314030245,0.628327599,0.15770234,0.104325807,0.476588404,-0.127696619,0.99612203,0.594929567,-0.069911907,0.025876631,0.012507371,10,0
16740,1.211598537,-0.254735079,1.242430469,0.478408776,-1.209711246,-0.492056679,-0.831730632,-0.006359567,2.345567669,-0.606076055,0.200714375,-2.732634839,0.7708537,1.28738704,0.068777314,0.384477429,0.534962701,0.283055703,-0.255450328,-0.153200176,-0.086313816,0.091097573,-0.011575539,0.383750338,0.153317385,1.073107377,-0.070241219,0.007904778,15,0
16744,1.280043997,0.014177691,0.431735328,-0.085576814,-0.101459852,0.138632991,-0.440637458,-0.02235817,1.386121898,-0.392833127,1.487602,-1.616275352,2.598257453,1.511108396,-0.149713701,1.014147211,-0.399651772,0.641518094,0.478208177,0.015623508,-0.354056367,-0.812136771,-0.009039919,-0.834819445,0.130752488,0.800957856,-0.092472819,-0.009816974,18.11,0
16746,-1.002271363,1.054317636,1.242808333,-1.133862123,0.217295897,0.039537634,-0.049689328,0.539887937,0.770723986,-1.090636782,1.099200935,-1.766488712,2.486976962,1.669324919,-0.792572486,1.256868827,-0.456271094,0.780801527,-0.033166361,0.033268935,-0.270311679,-0.666775885,-0.133279124,-0.850824691,-0.211220306,0.66923697,0.105476481,0.062489178,6.04,0
16748,-1.547644858,1.512650236,0.768571864,-1.156645249,-0.188108013,-9.34E-05,-0.378115004,0.9712205,0.790886986,-1.009714861,0.975877285,-1.601060661,2.54907534,1.910508228,-0.816240943,1.362152045,-0.299186675,0.800577434,-0.065230533,0.020352282,-0.268994976,-0.693152901,-0.060330335,-0.855080951,-0.132645357,0.677554811,0.095778226,0.053651514,6.04,0
16750,-2.106058264,1.945830002,0.299125646,-1.173016086,-0.556717976,-0.065627955,-0.741967243,1.407595985,0.813595142,-0.924812934,0.851499917,-1.431139325,2.611089377,2.155420959,-0.839978974,1.464304961,-0.139877291,0.820969106,-0.100008442,0.029428371,-0.259808667,-0.726519942,-0.007313655,-0.858959935,-0.059452454,0.684484392,0.078899692,0.049864774,6.04,0
16750,-1.409980487,1.139392152,1.28591714,1.026984833,0.525354926,-0.681519767,0.690232407,-0.305892073,1.486996774,0.753524849,1.143030676,-2.432935645,1.687027784,1.326449484,0.625662317,-0.85876023,0.782227233,-0.27905202,-0.31194218,0.236799406,-0.235901074,0.485223013,0.151506352,0.354459652,-0.123386117,-0.338672507,0.689686416,0.14859358,11.71,0
16753,-2.667046373,2.374231177,-0.169898911,-1.188406058,-0.921581338,-0.133841248,-1.108136156,1.845062805,0.836013915,-0.840259539,0.726773794,-1.26101948,2.673134918,2.400853774,-0.863957352,1.565884741,0.019666572,0.842136716,-0.135187545,0.044466869,-0.248685662,-0.760170589,0.050499815,-0.863264685,0.01448386,0.691267054,0.05978327,0.047018605,6.04,0
16759,-0.403881072,1.04512571,1.416166953,0.173067848,0.02113639,-0.65043828,0.417039014,0.08272066,0.868393286,-0.670459945,2.163445727,-2.737449482,0.097123069,1.517185773,-0.369755366,0.625128689,0.579248025,0.827222114,0.005452773,-0.00219151,-0.376014476,-0.89408491,0.020083369,0.173100306,-0.263769099,0.021080288,0.202136154,0.079062692,8.98,0
16759,0.767958936,-2.447214828,1.680802785,-0.457503848,-2.554557616,1.140482438,-1.910771521,0.341541148,0.752428835,0.621378875,1.586026547,-1.723421757,2.236944452,-0.056114468,-3.187823114,-1.292934265,2.119327584,0.154727277,-0.083127256,0.146145338,-0.130054597,0.155212641,-0.222271584,0.224514302,0.160264644,-0.093272527,0.055208266,0.063700504,286.2,0
16759,-0.800577352,0.356526129,2.31737582,1.354070539,-0.18469746,1.110815763,0.006648789,0.334153109,1.371646348,-0.829307371,-0.578555521,-3.540176904,0.488102145,1.41052358,0.726914118,-0.208240892,0.777527328,0.812333013,0.447801051,0.220463447,0.063014988,0.334088162,-0.136841286,-0.85235309,0.309753527,-0.017122504,0.073323212,0.082256281,109,0
16765,-0.557920503,-0.140488762,-0.025879378,-2.656712861,2.302089312,3.122378291,-0.153983423,0.707917722,-0.342733283,-0.397026313,0.670837256,-3.604009523,1.642902036,1.37733392,-0.532085385,1.44561449,0.27630733,-0.548929104,0.142551051,0.293613502,0.137635481,0.20686902,-0.179133677,0.958467822,0.438418279,-0.292788583,0.010320025,0.088162968,60.95,0
16765,-0.755722946,-0.929270975,2.173399585,0.555871755,-0.21497803,0.226450264,-0.452379623,0.197679967,2.020938563,-0.548446196,1.940142608,-2.28675296,-0.018073839,1.246807395,-1.05712973,-0.797091329,1.292931647,0.144836856,1.176638181,0.406040816,-0.074592405,0.021989848,0.550505822,0.198938949,-1.33392264,0.857679732,-0.072610326,-0.022621769,117,0
16781,-1.596230623,0.404615405,2.194785799,-2.741233356,-0.865271188,-0.944759788,-0.127868646,0.502865757,2.571507923,-2.77574205,0.868098313,-1.375155681,1.8394863,1.269026524,-0.387817565,-0.322162948,0.686651671,-0.158159369,-1.594824072,-0.104222328,0.1109016,0.5965442,-0.219749016,0.600183812,0.598460426,-0.25527941,0.143855682,0.019840417,37.08,0
16787,1.102385,0.664843335,0.45876703,2.921426153,0.194437718,0.247809036,-0.150730508,0.045763553,0.747847259,-0.169405626,1.739115044,-1.775137855,1.808391213,0.197954618,-2.232183906,0.714024378,1.080732126,0.817988052,-0.583442611,-0.108580975,-0.250016235,-0.321191433,-0.157337117,-0.124861545,0.624420355,0.039554402,-0.009013028,0.029234804,19.78,0
16790,1.176881869,-0.82572173,-0.121364214,-0.63983007,-0.563220223,-0.294784435,-0.414828522,-0.189649345,0.214685475,0.401227018,1.604316523,-2.868094225,1.582814439,1.604000554,-0.672263478,1.430175559,0.494549635,-0.285504542,0.874470756,0.324928596,0.139499684,0.227436413,-0.335385234,-0.524206905,0.62714574,-0.13485082,-0.065636371,0.008955955,149.6,0
16797,0.964711867,-0.53786992,-0.147912607,0.161915246,-0.235808727,-0.106772298,-0.012810043,-0.011101335,1.58552101,-0.514375016,1.821594707,-2.371286206,-0.067470044,2.152950725,-0.822571353,-0.270203328,0.811772859,-0.106533551,0.183802663,0.04726936,-0.112432207,-0.331993941,-0.206021551,-0.297097786,0.353694162,1.105807273,-0.148479279,-0.009423065,149,0
16803,-0.565838084,0.820385151,1.817543812,-1.225755516,0.724507348,-0.554076185,0.907505001,-0.410754865,0.988200569,-1.14237898,-0.066652319,-2.735442377,2.209723304,1.168554042,-0.143390093,0.512165979,-0.22163422,0.056074099,-0.306602721,0.040814889,-0.307249981,-0.537019146,-0.407490721,-0.440289852,0.32864128,0.858802491,-0.256830382,-0.190765298,1.41,0
16809,-1.007070734,1.155920503,2.37456655,1.05452524,-0.01901184,-0.092375272,0.504145356,-0.132668513,0.63464568,-0.643228491,1.225387877,-1.976324578,2.525708667,1.402590822,0.82993905,-0.465017513,0.813002551,-0.34445717,-0.149663997,-0.088232891,-0.223204858,-0.370712356,-0.140409039,0.34345966,-0.015435471,-0.544120711,-0.117286243,0.063594087,49.99,0
16811,-1.895954104,2.772167402,-1.489262515,0.885396408,-0.471485626,-0.363652678,-0.686520871,1.654374121,0.286505368,-0.031791407,1.662936415,-0.750731722,2.669725687,3.016443279,-0.703564848,-0.204215352,1.093292567,0.303152446,0.118516355,-0.003979236,0.131475441,0.550082158,0.24201812,-0.345315582,-0.514807627,-0.401179173,0.244644504,0.138775024,1.59,0
16815,-0.923685387,0.601944334,1.89771101,1.420546777,0.004182148,0.152806125,-0.163583882,-0.04636562,1.73655682,-0.326112942,-0.521625357,-2.935222185,1.140592196,1.11277663,-0.212772118,-0.446417828,0.727596152,0.786059646,0.927699942,-0.196024546,0.01398535,0.487822064,-0.352586313,-0.166670604,-0.1555004,-0.17827651,-0.206595043,0.220030045,27.84,0
16816,-1.413505763,0.939072359,1.502430634,1.25040402,-0.323494299,0.086056883,-0.42460949,0.35429322,1.657770146,-0.541064555,-0.696569864,-2.776029538,1.172292552,1.369102504,-0.424608836,-0.221970944,0.772947543,0.790770957,0.630476957,-0.347347621,0.073449055,0.479843355,-0.115780975,-0.183055198,-0.058715279,-0.233269399,-0.504319766,0.152047042,1.56,0
16816,-0.597121672,1.107929622,2.495881168,2.156053166,0.164247131,0.52126695,0.236227285,0.123763848,0.624965535,-0.365996716,-0.649730503,-2.884417633,1.69023583,0.976834951,-1.329299929,0.426830428,0.235188206,0.480873822,-0.666404967,-0.07491312,-0.024986471,0.28697556,-0.337119686,-0.156492873,0.191451671,0.119967323,0.077416219,0.100806453,13.72,0
16824,1.260638409,0.502360396,0.458593959,0.892173732,-0.255318999,-1.015443621,0.024953432,-0.310730396,1.246982173,-0.666691553,0.961027952,-2.024216932,2.331326019,1.054363854,0.305315482,0.427310703,0.700483543,-0.083107931,-0.404686698,-0.09520056,-0.433041355,-0.977721329,0.135991733,0.297068454,0.208891905,0.05429634,-0.046667169,0.025325356,1.29,0
16831,1.164480755,0.187046661,1.385867126,1.465544745,-0.797311438,-0.24717176,-0.553405743,-0.065697433,1.90850287,-0.542114765,0.424321011,-1.700692469,2.501118553,1.053130247,-0.213205925,0.192321897,0.290865626,0.222121402,-0.557463601,-0.117667072,-0.163136112,-0.04362839,0.003078303,0.350747825,0.389918551,-0.455708942,0.045580008,0.034357515,10.21,0
16831,1.012594684,0.185411103,1.857002444,2.625675359,-0.813686025,0.741197689,-1.050509509,0.411448711,1.07822938,0.410744188,2.237912364,-2.310505578,0.771151506,1.647487648,0.005918309,1.168256269,-0.044721919,0.838388886,-1.76632442,-0.24046929,0.167722,0.665252616,0.034226906,0.149376674,0.061451756,0.073725175,0.024622781,0.023364597,12.16,0
16833,1.131758924,0.097187589,1.346882565,1.418967409,-0.678172502,0.201599925,-0.694642212,0.121195599,2.030135783,-0.559399318,0.504790246,-2.053710995,1.657048114,1.2440025,0.128357385,-0.062173735,0.616001206,-0.126862903,-0.908345223,-0.213770559,-0.14845077,0.006291026,0.047465655,0.016465305,0.291367135,-0.422625485,0.05775782,0.028182443,4.51,0
16836,-0.490455418,1.569866932,0.853828648,3.365732361,0.095671293,0.459782229,-0.195733033,0.600594732,0.065003707,-0.091111898,1.602430165,-1.937023556,1.968856921,0.4724042,-1.582700991,0.136117733,1.835338445,1.20516125,1.075111331,0.191091299,-0.145000904,-0.004639452,-0.071629651,-0.119062874,-0.183713847,0.222610517,0.203775011,0.041517586,19.78,0
16837,-0.716024163,1.433245544,1.413275885,0.847704136,0.070756951,-0.565428142,0.714436826,-0.197092151,1.192027606,0.643244657,2.235842142,-2.618962899,0.241453881,1.856313076,-0.234531634,-0.291353731,0.316381585,0.899024835,0.361581411,0.330224191,-0.106477031,0.332515638,-0.147540194,0.447269148,-0.242310806,-0.400889686,0.428811604,0.109856103,7.03,0
16838,1.135208274,0.352195907,0.530549027,1.163030393,0.015024875,-0.044678954,-0.091574096,-0.03572894,0.982263387,-0.258403328,2.559911541,-1.230442976,2.159952161,1.876836807,-0.272378436,-0.04297419,0.267873277,0.189560007,-0.699124978,-0.144870347,0.012968132,0.343439803,-0.099497121,-0.008776731,0.570698217,-0.32615782,0.007437826,0.005066717,14.9,0
16852,1.094329835,0.213188362,0.239805965,1.118297274,0.15228891,0.076245475,-0.0081505,-0.01262892,1.038755003,-0.248640281,2.161601936,-1.712757172,1.482532993,2.062739719,-0.223816537,0.030815897,0.222664105,0.298816905,-0.533247008,-0.1098239,-0.038360281,0.072801092,-0.150361356,-0.357606486,0.58432541,-0.338993724,-0.010319867,0.004898126,50.96,0
16853,-0.271128506,0.39304523,2.365936808,1.609226253,-0.74082362,0.534614696,0.188876208,-0.094566749,1.816009376,-0.434438822,0.689720983,-2.349223925,1.441281647,0.848405326,0.056005534,-0.818725746,1.111083898,-0.076167067,0.134870768,0.007516512,-0.117836198,0.282265123,0.086593089,0.348234606,-0.453362773,-0.400634605,-0.169540679,-0.194172883,98.94,0
16853,-1.003765805,0.104999044,2.304140959,0.790189617,-0.373869415,0.727040728,0.555262774,0.302418231,2.149294555,-1.617695697,-0.644816679,-2.417242663,0.137006541,0.777525828,-3.148579649,-0.83886072,1.195072634,-0.821846474,-0.884450515,-0.06468178,-0.388681511,-0.803293095,0.301408115,-0.042921381,-0.107950068,-0.780946462,0.091030737,0.137065473,144.94,0
16859,0.37764563,-1.89216894,0.369064326,-0.896185388,-1.469043118,-0.196614744,-0.237358188,-0.113655025,2.889023993,-1.594283162,2.022651441,-0.964228538,2.142614792,1.403963945,-0.061232628,-0.127884998,0.275886833,1.120559029,0.746767746,0.846802416,0.273599622,0.259227889,-0.553592405,0.045178955,0.32795596,0.011416028,-0.067249786,0.083540329,458.16,0
16859,1.043815439,-0.531025757,1.073930055,-0.426499575,-1.195037799,-0.441825048,-0.674749753,-0.018685494,3.09586239,-1.521110358,0.99684657,-1.557640546,1.638660458,1.30106881,0.773932246,-0.869720223,0.971891078,0.074964304,-0.23631112,-0.055525566,0.080429713,0.630409263,-0.114965273,0.394982907,0.46146684,-0.568393585,0.071814709,0.039277127,74,0
16866,1.156169761,0.121218433,0.196061483,1.375501896,0.086744865,0.179949506,-0.075375593,0.002106833,1.498927409,-0.273137557,1.007735749,-2.088299441,0.759869711,1.79361216,-1.628083911,0.020914431,0.215522545,0.618247157,0.382453265,-0.144877233,-0.270338078,-0.483017596,-0.216593422,-0.570962466,0.751364801,-0.347704532,-0.020383181,-0.00119767,44.27,0
16867,-1.967251948,1.522927904,3.618108351,3.10635341,-1.16722604,1.664572486,-0.591331059,0.178380304,2.877282842,2.34301281,1.38885163,-2.338790465,0.554949651,-0.403883115,-2.2935415,-0.825081558,1.050226992,0.932986256,1.195566449,0.793259099,-0.260261194,0.746951409,-0.345144239,0.516029933,0.22287472,0.355480688,-0.39388439,-0.515589476,10.47,0
